Abbott Xience PROX 2.75 mm x 18 mm (7082341915864);08717648164248;7082341;2020-08-30;-1
Abbott Xience PROX 2.75 mm x 18 mm (7110841915371);08717648164248;7110841;2020-11-14;1
Abbott Xience PROX 2.75 mm x 23 mm (6112541915493);08717648164255;6112541;2019-12-05;0
Abbott Xience PROX 2.75 mm x 23 mm (8012641915591);08717648164255;8012641;2021-02-08;1
Abbott Xience PROX 2.75 mm x 28 mm (6111541915349);08717648164262;6111541;2019-11-22;1
Abbott Xience PROX 2.75 mm x 33 mm (7101341915117);08717648164279;7101341;2020-10-23;1
Abbott Xience PROX 2.75 mm x 38 mm (7062841915333);08717648164286;7062841;2020-07-05;0
Abbott Xience PROX 2.75 mm x 38 mm (7110641915019);08717648164286;7110641;2020-11-12;1
Abbott Xience PROX 2.75 mm x 38 mm (7112942915310);08717648164286;7112942;2020-12-11;1
Abbott Xience PROX 3.0 mm 33 mm (6113041915471);08717648164378;6113041;2019-12-09;0
Abbott Xience PROX 3.0 mm 33 mm (7030141915388);08717648164378;7030141;2020-03-07;1
Abbott Xience PROX 3.0 mm 33 mm (8013141915494);08717648164378;8013141;2021-02-08;1
Abbott Xience PROX 3.0 mm 33 mm (8022141915028);08717648164378;8022141;2021-03-06;2
Abbott Xience PROX 3.0 mm x 12 mm (6121641915163);08717648164323;6121641;2020-01-09;0
Abbott Xience PROX 3.0 mm x 12 mm (7012641915219);08717648164323;7012641;2020-02-07;0
Abbott Xience PROX 3.0 mm x 12 mm (7022141915675);08717648164323;7022141;2020-02-29;0
Abbott Xience PROX 3.0 mm x 12 mm (7032841915231);08717648164323;7032841;2020-04-04;0
Abbott Xience PROX 3.0 mm x 12 mm (7042441915199);08717648164323;7042441;2020-05-01;0
Abbott Xience PROX 3.0 mm x 12 mm (7051741915309);08717648164323;7051741;2020-05-23;-1
Abbott Xience PROX 3.0 mm x 12 mm (7062441915097);08717648164323;7062441;2020-07-04;-1
Abbott Xience PROX 3.0 mm x 12 mm (7072041915257);08717648164323;7072041;2020-07-31;0
Abbott Xience PROX 3.0 mm x 12 mm (7082241915100);08717648164323;7082241;2020-08-27;0
Abbott Xience PROX 3.0 mm x 12 mm (7091841915303);08717648164323;7091841;2020-09-25;0
Abbott Xience PROX 3.0 mm x 12 mm (7102441915628);08717648164323;7102441;2020-11-01;0
