BioFreedom 2.50 x 28 mm (W17040306D);08888893014500;W17040306D;2019-04-24;1
BioFreedom 3.00 x 11 mm (W17100289H);08888893014623;W17100289H;2019-04-30;1
BioFreedom 3.00 x 14 mm (W16120349D);08888893014630;W16120349D;2018-12-27;1
BioFreedom 3.00 x 14 mm (W17030315D);08888893014630;W17030315D;2019-03-22;1
BioFreedom 3.00 x 18 mm (W17010134D);08888893014647;W17010134D;2019-01-16;1
BioFreedom 3.00 x 18 mm (W17040276Z);08888893014647;W17040276Z;2019-04-17;1
BioFreedom 3.00 x 24 mm (W17010137D);08888893014654;W17010137D;2019-01-16;1
BioFreedom 3.00 x 24 mm (W17100301H);08888893014654;W17100301H;2019-04-30;1
BioFreedom 3.00 x 33 mm (W16090395);08888893014678;W16090395;2018-03-26;1
BioFreedom 3.00 x 36 mm (W16120131D);08888893014685;W16120131D;2018-12-15;1
BioFreedom 3.50 x 14 mm (W17040280Z);08888893014715;W17040280Z;2019-04-17;2
BioFreedom 3.50 x 18 mm (W17010143D);08888893014722;W17010143D;2019-01-16;2
BioFreedom 3.50 x 24 mm (W17090160);08888893014739;W17090160;2019-10-03;1
BioFreedom 3.50 x 28 mm (W17040282Z);08888893014746;W17040282Z;2019-04-17;1
BioFreedom 3.50 x 33 mm (W17050077D);08888893014753;W17050077D;2019-05-16;1
BioFreedom 3.50 x 36 mm (W16070336);08888893014760;W16070336;2018-01-20;1
BioFreedom 4.00 x 11 mm (W16100294D);08888893014784;W16100294D;2018-10-19;1
BioFreedom 4.00 x 14 mm (W17100348H);08888893014791;W17100348H;2019-05-07;1
BioFreedom 4.00 x 24 mm (W17040287Z);08888893014814;W17040287Z;2019-04-17;1
BioMatrix Alpha 2.50 x 19 mm (W16030446);08888893018713;W16030446;2017-03-28;1
BioMatrix Alpha 2.50 x 24 mm (W16030160D);08888893018720;W16030160D;2018-03-14;1
BioMatrix Alpha 2.50 x 24 mm (W17050310);08888893018720;W17050310;2019-05-22;1
BioMatrix Alpha 3.00 x 14 mm (W16040547D);08888893018843;W16040547D;2018-05-03;1
BioMatrix Alpha 3.00 x 19 mm (W17050305);08888893018850;W17050305;2019-05-22;2
BioMatrix Alpha 3.00 x 24 mm (W16030575D);08888893018867;W16030575D;2018-04-04;1
BioMatrix Alpha 3.00 x 24 mm (W17040449);08888893018867;W17040449;2019-04-26;1
BioMatrix Alpha 3.00 x 29 mm (W16030347D);08888893018874;W16030347D;2018-03-21;1
BioMatrix Alpha 3.00 x 29 mm (W16040361D);08888893018874;W16040361D;2018-04-25;1
BioMatrix Alpha 3.00 x 29 mm (W17020149);08888893018874;W17020149;2018-02-14;1
BioMatrix Alpha 3.5 x 24 mm (W17030533);08888893018935;W17030533;2019-04-03;1
BioMatrix Alpha 3.5 x 24 mm (W17040460);08888893018935;W17040460;2019-04-26;1
BioMatrix Alpha 3.5 x 29 mm (W17020146);08888893018942;W17020146;2018-02-14;1
BioMatrix Alpha 3.5 x 33 mm (W16020242D);08888893018959;W16020242D;2018-02-28;1
BioMatrix Alpha 3.5 x 36 mm (W16020243D);08888893018966;W16020243D;2018-02-28;1
BioMatrix Alpha 4.00 x 19 mm (W16030047D);08888893018997;W16030047D;2018-03-07;1
BioMatrix Alpha 4.00 x 24 mm (W16020245D);08888893019000;W16020245D;2018-02-28;1
