Abbott Xience PROX 3.0 mm x 28 mm (7022741915087);08717648164361;7022741;2020-03-08;1
Abbott Xience PROX 3.0 mm x 28 mm (7100441915289);08717648164361;7100441;2020-10-08;0
Abbott Xience PROX 3.0 mm x 28 mm (8020241915483);08717648164361;8020241;2021-02-11;2
Abbott Xience PROX 3.0 mm x 38 mm (7020641915318);08717648164385;7020641;2020-02-15;0
Abbott Xience PROX 3.0 mm x 38 mm (7040741915215);08717648164385;7040741;2020-04-18;0
Abbott Xience PROX 3.0 mm x 38 mm (7090541915595);08717648164385;7090541;2020-09-12;0
Abbott Xience PROX 3.0 mm x 38 mm (7112341915272);08717648164385;7112341;2020-12-03;1
Abbott Xience PROX 3.0 mm x 38 mm (8030641915530);08717648164385;8030641;2021-03-14;1
Abbott Xience PROX 3.0 mm x 8 mm (7011841915116);08717648164316;7011841;2020-01-24;1
Abbott Xience PROX 3.5 mm x 08 mm (7013141915230);08717648161834;7013141;2020-02-06;0
Abbott Xience PROX 3.5 mm x 08 mm (7102641915418);08717648161834;7102641;2020-11-09;1
Abbott Xience PROX 3.5 mm x 12 mm (7030341915062);08717648161841;7030341;2020-03-12;1
Abbott Xience PROX 3.5 mm x 12 mm (7041141915466);08717648161841;7041141;2020-04-20;1
Abbott Xience PROX 3.5 mm x 12 mm (7120741915017);08717648161841;7120741;2020-12-14;2
Abbott Xience PROX 3.5 mm x 15 mm (7011141915135);08717648161858;7011141;2020-01-17;0
Abbott Xience PROX 3.5 mm x 15 mm (7013041915587);08717648161858;7013041;2020-02-06;1
Abbott Xience PROX 3.5 mm x 15 mm (7032241915066);08717648161858;7032241;2020-03-28;0
Abbott Xience PROX 3.5 mm x 15 mm (7050941915270);08717648161858;7050941;2020-05-17;0
Abbott Xience PROX 3.5 mm x 15 mm (7071141915435);08717648161858;7071141;2020-07-18;0
Abbott Xience PROX 3.5 mm x 15 mm (7091241915725);08717648161858;7091241;2020-09-18;0
Abbott Xience PROX 3.5 mm x 15 mm (8013041915131);08717648161858;8013041;2021-02-08;2
Abbott Xience PROX 3.5 mm x 18 mm (7021041915064);08717648161865;7021041;2020-02-19;0
Abbott Xience PROX 3.5 mm x 18 mm (7050441915149);08717648161865;7050441;2020-05-17;0
Abbott Xience PROX 3.5 mm x 18 mm (7062841916165);08717648161865;7062841;2020-07-05;0
Abbott Xience PROX 3.5 mm x 18 mm (7072141915026);08717648161865;7072141;2020-08-01;0
Abbott Xience PROX 3.5 mm x 18 mm (7092741915075);08717648161865;7092741;2020-10-04;0
Abbott Xience PROX 3.5 mm x 18 mm (7111741915082);08717648161865;7111741;2020-11-26;0
Abbott Xience PROX 3.5 mm x 18 mm (7112041915477);08717648161865;7112041;2020-11-26;0
Abbott Xience PROX 3.5 mm x 18 mm (8020641915558);08717648161865;8020641;2021-02-14;1
Abbott Xience PROX 3.5 mm x 18 mm (8031441915626);08717648161865;8031441;2021-03-26;2
Abbott Xience PROX 3.5 mm x 23 mm (7012641915219);08717648161872;7012641;2020-02-06;1
Abbott Xience PROX 3.5 mm x 23 mm (7021341915529);08717648161872;7021341;2020-02-19;1
Abbott Xience PROX 3.5 mm x 23 mm (7062041915170);08717648161872;7062041;2020-06-28;0
Abbott Xience PROX 3.5 mm x 23 mm (7110741915615);08717648161872;7110741;2020-11-13;1
Abbott Xience PROX 3.5 mm x 23 mm (8022341915259);08717648161872;8022341;2021-03-12;1
Abbott Xience PROX 3.5 mm x 28 mm (7022041915105);08717648161889;7022041;2020-02-23;0
Abbott Xience PROX 3.5 mm x 28 mm (7030941915310);08717648161889;7030941;2020-03-21;0
Abbott Xience PROX 3.5 mm x 28 mm (7071241915008);08717648161889;7071241;2020-07-18;0
Abbott Xience PROX 3.5 mm x 28 mm (7082341915012);08717648161889;7082341;2020-09-04;0
Abbott Xience PROX 3.5 mm x 28 mm (8020141915410);08717648161889;8020141;2021-02-11;1
Abbott Xience PROX 3.5 mm x 38 mm (7111441915034);08717648161902;7111441;2020-11-20;1
Abbott Xience PROX 3.5 mm x 38 mm (8010441915181);08717648161902;8010441;2021-01-10;1
BioMatrix Alpha 2.5 x 36 mm (W16120082);08888893018751;W16120082;2017-12-13;1
BioMatrix Alpha 2.50 x 19 mm (W16120337);08888893018713;W16120337;2017-12-28;1
BioMatrix Alpha 2.50 x 24 mm (W16100597);08888893018720;W16100597;2017-11-02;1
BioMatrix Alpha 2.50 x 29 mm (W16120074);08888893018737;W16120074;2017-12-13;1
BioMatrix Alpha 3.00 x 14 mm (W16040547D);08888893018843;W16040547D;2018-05-03;1
BioMatrix Alpha 3.00 x 14 mm (W17020159);08888893018843;W17020159;2018-02-14;1
BioMatrix Alpha 3.00 x 19 mm (W16100609);08888893018850;W16100609;2017-11-02;1
BioMatrix Alpha 3.00 x 19 mm (W16120357);08888893018850;W16120357;2017-12-28;1
BioMatrix Alpha 3.00 x 19 mm (W17030442);08888893018850;W17030442;2019-03-29;1
BioMatrix Alpha 3.00 x 24 mm (W16030306);08888893018867;W16030306;2017-03-21;2
BioMatrix Alpha 3.00 x 29 mm (W16120364);08888893018874;W16120364;2017-12-28;1
BioMatrix Alpha 3.00 x 36 mm (W16120080);08888893018898;W16120080;2017-12-13;1
BioMatrix Alpha 3.5 x 14 mm (W16030054);08888893018911;W16030054;2017-03-07;1
BioMatrix Alpha 3.5 x 14 mm (W16050105D);08888893018911;W16050105D;2018-05-09;1
BioMatrix Alpha 3.5 x 19 mm (W16100594);08888893018928;W16100594;2017-11-02;1
BioMatrix Alpha 3.5 x 19 mm (W17020161);08888893018928;W17020161;2018-02-14;1
BioMatrix Alpha 3.5 x 24 mm (W16030570);08888893018935;W16030570;2017-04-04;1
