Nimi;Muutettu;Määrä(Tuote);Määrä;Viimeinen käyttöpäivä;barcode tuote;Lot;Varasto
Abbott Xience PROX 3.5 mm x 18 mm (7062841916257);21.8.2017 12:59;1;"";5.7.2020;08717648161865;7062841916257;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7072141915032);29.12.2017 14:29;-1;"";1.8.2020;08717648161865;7072141915032;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7072141915844);18.10.2017 9:52;1;"";1.8.2020;08717648161865;7072141915844;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7102441915428);14.2.2018 12:27;-2;"";1.11.2020;08717648161865;7102441915428;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7102441915429);4.12.2017 12:37;1;"";1.11.2020;08717648161865;7102441915429;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7102441915432);28.12.2017 10:58;1;"";1.11.2020;08717648161865;7102441915432;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7111741915813);26.4.2018 10:48;-1;"";26.11.2020;08717648161865;7111741915813;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (7111741915814);29.12.2017 14:30;1;"";26.11.2020;08717648161865;7111741915814;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (8020641915628);26.4.2018 10:51;1;"";14.2.2021;08717648161865;8020641915628;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (8031441915947);17.5.2018 14:30;1;"";26.3.2021;08717648161865;8031441915947;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 18 mm (8031441915949);28.5.2018 11:09;1;"";26.3.2021;08717648161865;8031441915949;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (6122241915142);6.9.2017 10:09;-1;"";11.1.2020;08717648161872;6122241915142;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7021341915797);25.7.2017 10:06;-2;"";19.2.2020;08717648161872;7021341915797;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7021341915821);28.4.2017 10:07;1;"";19.2.2020;08717648161872;7021341915821;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7021341916157);5.5.2017 14:40;1;"";19.2.2020;08717648161872;7021341916157;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7031541915101);6.9.2017 10:09;-1;"";22.3.2020;08717648161872;7031541915101;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7031541915673);12.5.2017 14:23;1;"";22.3.2020;08717648161872;7031541915673;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7050441915284);26.10.2017 15:13;1;"";17.5.2020;08717648161872;7050441915284;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7071241915780);6.9.2017 10:11;1;"";19.7.2020;08717648161872;7071241915780;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7071241916812);31.10.2017 14:36;-1;"";19.7.2020;08717648161872;7071241916812;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7081841916087);21.11.2017 14:53;-1;"";30.8.2020;08717648161872;7081841916087;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7081841916091);31.10.2017 14:38;1;"";30.8.2020;08717648161872;7081841916091;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7101941915168);17.1.2018 12:55;-2;"";31.10.2020;08717648161872;7101941915168;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7101941915353);11.12.2017 12:58;1;"";31.10.2020;08717648161872;7101941915353;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7101941915804);9.1.2018 13:12;1;"";31.10.2020;08717648161872;7101941915804;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7110741915853);8.2.2018 10:22;1;"";13.11.2020;08717648161872;7110741915853;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (7120141915639);5.4.2018 12:23;1;"";11.12.2020;08717648161872;7120141915639;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 23 mm (8022341915304);11.5.2018 14:58;1;"";12.3.2021;08717648161872;8022341915304;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7022041915164);17.5.2017 9:47;-1;"";23.2.2020;08717648161889;7022041915164;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7022041915383);27.3.2017 21:21;1;"";23.2.2020;08717648161889;7022041915383;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7030941915378);25.8.2017 14:52;-1;"";21.3.2020;08717648161889;7030941915378;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7030941915379);12.5.2017 14:23;1;"";21.3.2020;08717648161889;7030941915379;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7082341915400);14.11.2017 14:30;1;"";4.9.2020;08717648161889;7082341915400;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7111541915022);29.1.2018 14:56;1;"";20.11.2020;08717648161889;7111541915022;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 28 mm (7111541916134);8.2.2018 10:22;1;"";20.11.2020;08717648161889;7111541916134;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 38 mm (7111441915036);8.2.2018 10:22;1;"";20.11.2020;08717648161902;7111441915036;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 38 mm (7111441915154);22.1.2018 13:44;1;"";20.11.2020;08717648161902;7111441915154;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 38 mm (7111441915286);3.5.2018 9:56;-2;"";20.11.2020;08717648161902;7111441915286;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 38 mm (7111441915548);12.4.2018 13:04;1;"";20.11.2020;08717648161902;7111441915548;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 3.5 mm x 38 mm (8012741915565);3.5.2018 9:58;1;"";5.2.2021;08717648161902;8012741915565;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 08 mm (7031341915366);8.2.2018 10:31;1;"";21.3.2020;08717648164460;7031341915366;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 08 mm (8011041915083);8.5.2018 16:16;1;"";18.1.2021;08717648164460;8011041915083;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 12 mm (7013141915171);27.3.2017 21:22;1;"";8.2.2020;08717648164477;7013141915171;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 12 mm (7013141915321);3.5.2018 9:58;1;"";8.2.2020;08717648164477;7013141915321;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 12 mm (7091541915360);8.2.2018 10:31;1;"";25.9.2020;08717648164477;7091541915360;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 18 mm (7022241915003);23.8.2017 9:48;-1;"";29.2.2020;08717648164491;7022241915003;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 18 mm (7022241915198);11.4.2017 14:53;1;"";29.2.2020;08717648164491;7022241915198;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 18 mm (7062841915328);23.8.2017 9:49;1;"";3.7.2020;08717648164491;7062841915328;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 18 mm (7092741915280);4.12.2017 12:37;1;"";4.10.2020;08717648164491;7092741915280;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 18 mm (7111841915424);8.2.2018 10:31;1;"";26.11.2020;08717648164491;7111841915424;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 23 mm (6122241915172);2.3.2018 8:15;1;"";11.1.2020;08717648164507;6122241915172;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 23 mm (6122241915450);4.5.2018 13:56;-1;"";11.1.2020;08717648164507;6122241915450;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 23 mm (7062241915555);29.11.2017 13:59;1;"";27.6.2020;08717648164507;7062241915555;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 23 mm (7121641915194);4.5.2018 13:57;1;"";29.12.2020;08717648164507;7121641915194;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 28 mm (7013041915438);23.3.2018 14:55;1;"";7.2.2020;08717648164514;7013041915438;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 28 mm (7081441915347);23.3.2018 14:53;-2;"";24.8.2020;08717648164514;7081441915347;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 28 mm (7081441915413);11.12.2017 12:58;1;"";24.8.2020;08717648164514;7081441915413;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 28 mm (7081441915494);8.2.2018 10:31;1;"";24.8.2020;08717648164514;7081441915494;Seinäjoki kaupintavarasto BMXP
Abbott Xience PROX 4.0 mm x 28 mm (7081441915495);22.3.2018 9:50;1;"";24.8.2020;08717648164514;7081441915495;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 08mm (W16030165);29.9.2016 9:46;1;"";16.3.2018;08888893016191;W16030165;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 11mm (W16030319);29.9.2016 9:46;1;"";21.3.2018;08888893016207;W16030319;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 14mm (W16060375);7.10.2016 11:03;2;"";20.6.2018;08888893016214;W16060375;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 18mm (W16010142);7.10.2016 11:02;1;"";18.1.2018;08888893016221;W16010142;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 18mm (W16020253);29.9.2016 9:46;1;"";2.3.2018;08888893016221;W16020253;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 18mm (W16060376);7.10.2016 11:03;1;"";20.6.2018;08888893016221;W16060376;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 24mm (W16060377);16.3.2017 10:10;1;"";20.6.2018;08888893016238;W16060377;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 24mm (W16070332);16.3.2017 10:11;1;"";20.7.2018;08888893016238;W16070332;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 28mm (W15010325);29.9.2016 9:46;1;"";4.2.2017;08888893016245;W15010325;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 28mm (W16060378);7.2.2017 14:57;1;"";20.6.2018;08888893016245;W16060378;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 33mm (W16020265);29.9.2016 9:46;1;"";2.3.2018;08888893016252;W16020265;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.50 x 36mm (W16060161);29.9.2016 9:46;1;"";10.6.2018;08888893016269;W16060161;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.75 x 11mm (W16060203);9.11.2016 10:37;1;"";13.6.2018;08888893016283;W16060203;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.75 x 14mm (W16070643);12.10.2016 15:09;1;"";1.8.2018;08888893016290;W16070643;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.75 x 18mm (W16030405);16.3.2017 10:11;1;"";28.3.2018;08888893016306;W16030405;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.75 x 24mm (W16060179);16.3.2017 10:11;1;"";10.6.2018;08888893016313;W16060179;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 2.75 x 28mm (W16060147);23.3.2017 14:39;1;"";8.6.2018;08888893016320;W16060147;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 08mm (W16010335);29.9.2016 9:54;1;"";4.2.2018;08888893016351;W16010335;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 11mm (W16010057);29.9.2016 9:54;1;"";13.1.2018;08888893016368;W16010057;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 11mm (W16030406);29.9.2016 9:54;1;"";28.3.2018;08888893016368;W16030406;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 14mm (W16060384);12.1.2018 10:17;2;"";30.6.2018;08888893016375;W16060384;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 18mm (W16070304);30.9.2016 14:01;2;"";18.7.2018;08888893016382;W16070304;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 18mm (W16080421);14.12.2016 13:46;1;"";22.8.2018;08888893016382;W16080421;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 24mm (W16070305);16.3.2017 10:10;1;"";18.7.2018;08888893016399;W16070305;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 24mm (W16080422);29.9.2016 9:54;1;"";24.8.2018;08888893016399;W16080422;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 24mm (W16080423);16.3.2017 10:11;1;"";24.8.2018;08888893016399;W16080423;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 28mm (W16060180);12.10.2016 13:36;1;"";10.6.2018;08888893016405;W16060180;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 28mm (W16080270);3.3.2017 13:25;1;"";15.8.2018;08888893016405;W16080270;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 33mm (W16060208);30.9.2016 13:45;1;"";13.6.2018;08888893016412;W16060208;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 33mm (W16060490);16.3.2017 10:11;1;"";30.6.2018;08888893016412;W16060490;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.00 x 36mm (W16060164);29.9.2016 9:57;1;"";10.6.2018;08888893016429;W16060164;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 08mm (W16080542);7.2.2017 14:57;1;"";29.8.2018;08888893016436;W16080542;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 11mm (W16050131);29.9.2016 9:57;1;"";11.5.2018;08888893016443;W16050131;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 11mm (W16060388);29.9.2016 9:57;1;"";20.6.2018;08888893016443;W16060388;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 14mm (W16020250);29.9.2016 9:50;1;"";2.3.2018;08888893016450;W16020250;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 14mm (W16080437);7.10.2016 11:03;2;"";22.8.2018;08888893016450;W16080437;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 18mm (W16030323);29.9.2016 9:49;1;"";21.3.2018;08888893016467;W16030323;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 18mm (W16090150);16.3.2017 10:11;2;"";13.9.2018;08888893016467;W16090150;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 24mm (W15120230);10.3.2017 14:58;1;"";16.12.2017;08888893016474;W15120230;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 24mm (W16060389);16.3.2017 10:11;2;"";30.6.2018;08888893016474;W16060389;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 28mm (W16080430);19.1.2017 13:48;1;"";22.8.2018;08888893016481;W16080430;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 33mm (W16060040);24.10.2016 13:38;1;"";6.6.2018;08888893016498;W16060040;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 3.50 x 36mm (W16060392);10.3.2017 14:58;1;"";20.6.2018;08888893016504;W16060392;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 4.00 x 08mm (W16060404);10.2.2017 13:41;1;"";30.6.2018;08888893016511;W16060404;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 4.00 x 11mm (W16030599);29.9.2016 9:57;1;"";4.4.2018;08888893016528;W16030599;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 4.00 x 14mm (W16040372);10.2.2017 13:41;2;"";25.4.2018;08888893016535;W16040372;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 4.00 x 18mm (W15080206);29.9.2016 10:00;1;"";1.9.2017;08888893016542;W15080206;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 4.00 x 18mm (W16060160);10.3.2017 14:58;1;"";10.6.2018;08888893016542;W16060160;Seinäjoki kaupintavarasto BMXP
BioMatrix NeoFlex 4.00 x 24mm (W16050133);29.9.2016 10:00;1;"";11.5.2018;08888893016559;W16050133;Seinäjoki kaupintavarasto BMXP
