Abbott Xience PROX 3.0 mm x 23 mm (8011141916279);08717648164354;8011141;2021-01-21;1
Abbott Xience PROX 3.0 mm x 23 mm (8012941915127);08717648164354;8012941;2021-02-08;2
Abbott Xience PROX 3.0 mm x 28 mm (7020741916479);08717648164361;7020741;2020-02-15;0
Abbott Xience PROX 3.0 mm x 28 mm (7040641915963);08717648164361;7040641;2020-04-19;0
Abbott Xience PROX 3.0 mm x 28 mm (7111741915198);08717648164361;7111741;2020-11-22;1
Abbott Xience PROX 3.0 mm x 28 mm (8020241915484);08717648164361;8020241;2021-02-11;1
Abbott Xience PROX 3.0 mm x 38 mm (7013141916733);08717648164385;7013141;2020-02-07;-1
Abbott Xience PROX 3.0 mm x 38 mm (7020641915880);08717648164385;7020641;2020-02-15;0
Abbott Xience PROX 3.0 mm x 38 mm (7082541915353);08717648164385;7082541;2020-09-05;1
Abbott Xience PROX 3.0 mm x 38 mm (7112341915319);08717648164385;7112341;2020-12-03;2
Abbott Xience PROX 3.0 mm x 8 mm (7050341915169);08717648164316;7050341;2020-05-14;1
Abbott Xience PROX 3.0 mm x 8 mm (7100241915310);08717648164316;7100241;2020-10-08;1
Abbott Xience PROX 3.5 mm x 08 mm (7013141915054);08717648161834;7013141;2020-02-06;1
Abbott Xience PROX 3.5 mm x 08 mm (7102641915415);08717648161834;7102641;2020-11-09;1
Abbott Xience PROX 3.5 mm x 12 mm (7020941915263);08717648161841;7020941;2020-02-19;0
Abbott Xience PROX 3.5 mm x 12 mm (7102441915716);08717648161841;7102441;2020-10-30;1
Abbott Xience PROX 3.5 mm x 12 mm (7120741916420);08717648161841;7120741;2020-12-14;1
Abbott Xience PROX 3.5 mm x 12 mm (8030941915448);08717648161841;8030941;2021-03-18;1
Abbott Xience PROX 3.5 mm x 15 mm (7011141915370);08717648161858;7011141;2020-01-17;0
Abbott Xience PROX 3.5 mm x 15 mm (7013041915554);08717648161858;7013041;2020-02-06;0
Abbott Xience PROX 3.5 mm x 15 mm (7111641915348);08717648161858;7111641;2020-11-21;1
Abbott Xience PROX 3.5 mm x 15 mm (8013041915067);08717648161858;8013041;2021-02-08;2
Abbott Xience PROX 3.5 mm x 18 mm (7013141915119);08717648161865;7013141;2020-02-12;0
Abbott Xience PROX 3.5 mm x 18 mm (7021041915139);08717648161865;7021041;2020-02-19;0
Abbott Xience PROX 3.5 mm x 18 mm (7041341915608);08717648161865;7041341;2020-04-25;0
Abbott Xience PROX 3.5 mm x 18 mm (7050441915547);08717648161865;7050441;2020-05-17;-1
Abbott Xience PROX 3.5 mm x 18 mm (7062841916254);08717648161865;7062841;2020-07-05;0
Abbott Xience PROX 3.5 mm x 18 mm (7072141915032);08717648161865;7072141;2020-08-01;0
Abbott Xience PROX 3.5 mm x 18 mm (7102441915428);08717648161865;7102441;2020-11-01;0
Abbott Xience PROX 3.5 mm x 18 mm (7111741915813);08717648161865;7111741;2020-11-26;0
Abbott Xience PROX 3.5 mm x 18 mm (8020641915628);08717648161865;8020641;2021-02-14;1
Abbott Xience PROX 3.5 mm x 18 mm (8031441915947);08717648161865;8031441;2021-03-26;2
Abbott Xience PROX 3.5 mm x 23 mm (6122241915142);08717648161872;6122241;2020-01-11;-1
Abbott Xience PROX 3.5 mm x 23 mm (7021341915797);08717648161872;7021341;2020-02-19;0
Abbott Xience PROX 3.5 mm x 23 mm (7031541915101);08717648161872;7031541;2020-03-22;0
Abbott Xience PROX 3.5 mm x 23 mm (7050441915284);08717648161872;7050441;2020-05-17;1
Abbott Xience PROX 3.5 mm x 23 mm (7071241915780);08717648161872;7071241;2020-07-19;0
Abbott Xience PROX 3.5 mm x 23 mm (7081841916087);08717648161872;7081841;2020-08-30;0
Abbott Xience PROX 3.5 mm x 23 mm (7101941915168);08717648161872;7101941;2020-10-31;0
Abbott Xience PROX 3.5 mm x 23 mm (7110741915853);08717648161872;7110741;2020-11-13;1
Abbott Xience PROX 3.5 mm x 23 mm (7120141915639);08717648161872;7120141;2020-12-11;1
Abbott Xience PROX 3.5 mm x 23 mm (8022341915304);08717648161872;8022341;2021-03-12;1
Abbott Xience PROX 3.5 mm x 28 mm (7022041915164);08717648161889;7022041;2020-02-23;0
Abbott Xience PROX 3.5 mm x 28 mm (7030941915378);08717648161889;7030941;2020-03-21;0
Abbott Xience PROX 3.5 mm x 28 mm (7082341915400);08717648161889;7082341;2020-09-04;1
Abbott Xience PROX 3.5 mm x 28 mm (7111541915022);08717648161889;7111541;2020-11-20;2
Abbott Xience PROX 3.5 mm x 38 mm (7111441915036);08717648161902;7111441;2020-11-20;1
Abbott Xience PROX 3.5 mm x 38 mm (8012741915565);08717648161902;8012741;2021-02-05;1
Abbott Xience PROX 4.0 mm x 08 mm (7031341915366);08717648164460;7031341;2020-03-21;1
Abbott Xience PROX 4.0 mm x 08 mm (8011041915083);08717648164460;8011041;2021-01-18;1
Abbott Xience PROX 4.0 mm x 12 mm (7013141915171);08717648164477;7013141;2020-02-08;2
Abbott Xience PROX 4.0 mm x 12 mm (7091541915360);08717648164477;7091541;2020-09-25;1
